time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-04T11:50:19.190Z,19.2123333,-155.4028333,32.65,3.15,md,62,151,0.02554,0.11,hv,hv71498552,2020-05-05T11:51:35.185Z,"6km ENE of Pahala, Hawaii",earthquake,0.47,0.51,0.109,25,reviewed,hv,hv
2020-05-04T11:46:15.520Z,19.223,-155.403,32.3,3.25,md,62,144,0.01533,0.12,hv,hv71498547,2020-05-05T11:47:28.469Z,"7km ENE of Pahala, Hawaii",earthquake,0.45,0.53,0.17,24,reviewed,hv,hv
2020-05-04T11:45:15.030Z,19.219,-155.3956667,31.91,2.72,md,51,150,0.01849,0.11,hv,hv71498537,2020-05-04T21:21:39.870Z,"8km ENE of Pahala, Hawaii",earthquake,0.4,0.6,0.166,24,reviewed,hv,hv
2020-05-04T11:14:13.020Z,17.9255,-66.713,5,3.14,md,21,193,0.1586,0.22,pr,pr2020125032,2020-05-09T20:55:29.491Z,"7km S of Tallaboa, Puerto Rico",earthquake,0.56,0.35,0.17,14,reviewed,pr,pr
2020-05-04T10:29:18.330Z,17.9703,-66.7273,9,2.91,md,17,180,0.1411,0.12,pr,pr2020125030,2020-05-09T20:57:00.115Z,"2km SSW of Tallaboa, Puerto Rico",earthquake,0.35,0.46,0.27,12,reviewed,pr,pr
2020-05-04T10:08:42.370Z,17.9501,-66.6973,7,3.15,md,20,186,0.1299,0.14,pr,pr2020125029,2020-05-11T09:53:57.040Z,"8km SSE of Tallaboa, Puerto Rico",earthquake,0.45,0.25,0.13,17,reviewed,pr,pr
2020-05-04T09:55:38.011Z,53.3801,157.6644,173.11,4.4,mb,,55,0.268,0.62,us,us700099qg,2020-05-04T10:26:43.040Z,"52km WNW of Yelizovo, Russia",earthquake,13,8,0.044,146,reviewed,us,us
2020-05-04T09:54:25.160Z,17.9656,-66.945,10,2.83,md,21,186,0.0993,0.12,pr,pr2020125027,2020-05-09T21:00:57.840Z,"3km W of Guanica, Puerto Rico",earthquake,0.42,0.59,0.18,14,reviewed,pr,pr
2020-05-04T09:50:25.060Z,17.8735,-66.8733,11,2.78,md,17,227,0.196,0.17,pr,pr2020125025,2020-05-09T21:03:06.763Z,"11km SSE of Guanica, Puerto Rico",earthquake,0.65,0.52,0.26,8,reviewed,pr,pr
2020-05-04T08:41:03.516Z,44.3007,-115.2014,12.61,2.6,ml,,69,0.253,0.7,us,us700099pf,2020-05-08T13:18:15.040Z,"71km ESE of Cascade, Idaho",earthquake,2.4,9.8,0.042,74,reviewed,us,us
2020-05-04T07:51:24.995Z,-17.0119,-72.5575,78.31,4.6,mb,,144,2.507,0.78,us,us700099nv,2020-05-04T13:05:50.500Z,"46km SSE of Camana, Peru",earthquake,8.7,8.9,0.07,60,reviewed,us,us
2020-05-04T07:30:28.010Z,19.4596,-65.4713,74,3.44,md,16,293,1.1675,0.36,pr,pr2020125023,2020-05-11T06:14:24.040Z,"126km NNE of Vieques, Puerto Rico",earthquake,3.3,7.76,0.05,13,reviewed,pr,pr
2020-05-04T07:15:28.690Z,19.0905,-67.492,81,3.53,md,14,219,0.7062,0.41,pr,pr2020125026,2020-05-09T16:48:38.280Z,"78km NNW of San Antonio, Puerto Rico",earthquake,5.45,9.27,0.12,8,reviewed,pr,pr
2020-05-04T07:11:09.600Z,17.9171,-66.836,12,2.87,md,21,217,0.0723,0.12,pr,pr2020125022,2020-05-09T01:48:16.720Z,"8km SSW of Indios, Puerto Rico",earthquake,0.65,0.44,0.26,18,reviewed,pr,pr
2020-05-04T05:35:07.970Z,18.8716,-67.6605,5,3.31,md,21,176,0.5198,0.61,pr,pr2020125002,2020-05-04T14:20:42.116Z,"69km NW of San Antonio, Puerto Rico",earthquake,1.69,1.71,0.17,17,reviewed,pr,pr
2020-05-04T05:29:26.670Z,17.9813,-66.7345,11,2.94,md,21,176,0.1422,0.23,pr,pr2020125018,2020-05-08T21:34:36.693Z,"2km SW of Tallaboa, Puerto Rico",earthquake,0.56,0.42,0.31,21,reviewed,pr,pr
2020-05-04T05:14:04.496Z,51.7557,-176.3127,73,3.2,ml,,,,0.22,ak,ak0205qt8k6j,2020-05-08T14:49:02.157Z,"27km ESE of Adak, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-05-04T04:57:19.993Z,-26.4358,-179.0617,397.82,4.4,mb,,83,2.972,1.21,us,us70009elk,2020-05-13T03:14:18.040Z,"South of the Fiji Islands",earthquake,10.9,5.6,0.102,28,reviewed,us,us
2020-05-04T04:54:43.746Z,51.4318,178.0029,35,2.5,ml,,298,0.606,0.42,us,us70009ceb,2020-05-11T01:49:48.040Z,"67km SSW of Little Sitkin Island, Alaska",earthquake,6.3,2,0.148,6,reviewed,us,us
2020-05-04T04:45:55.840Z,17.8913,-66.8521,12,2.75,md,20,223,0.0881,0.21,pr,pr2020125017,2020-05-08T19:25:57.125Z,"10km SSE of Guanica, Puerto Rico",earthquake,0.73,0.51,0.36,17,reviewed,pr,pr
2020-05-04T04:24:37.722Z,-6.2629,-76.3087,10,4.3,mb,,75,2.245,1.07,us,us700099l6,2020-05-13T03:08:26.674Z,"30km NE of Lamas, Peru",earthquake,5.9,1.9,0.125,18,reviewed,us,us
2020-05-04T04:17:47.050Z,19.4853,-65.4443,69,2.69,ml,19,291,1.1888,0.42,pr,pr2020125016,2020-05-11T01:32:32.040Z,"121km NNE of Vieques, Puerto Rico",earthquake,5.11,11.9,0,0,reviewed,pr,pr
2020-05-04T04:03:27.140Z,17.9436,-66.8091,10,2.64,md,12,202,0.2258,0.14,pr,pr2020125014,2020-05-08T19:18:20.645Z,"5km S of Indios, Puerto Rico",earthquake,0.57,0.53,0.19,8,reviewed,pr,pr
2020-05-04T03:12:24.510Z,44.2064,-115.1138,10,3,ml,,69,0.25,0.82,us,us700099ks,2020-05-07T22:10:57.040Z,"71km NE of Idaho City, Idaho",earthquake,2.3,2,0.045,64,reviewed,us,us
2020-05-04T03:03:10.665Z,31.0434,141.8934,10,5.3,mww,,40,2.717,1.12,us,us700099km,2020-05-13T02:50:50.926Z,"300km SE of Hachijo-jima, Japan",earthquake,5.5,1.7,0.062,25,reviewed,us,us
2020-05-04T02:53:18.720Z,17.978,-66.6858,8,2.88,md,18,178,0.1026,0.12,pr,pr2020125013,2020-05-08T19:17:29.717Z,"3km ESE of Tallaboa, Puerto Rico",earthquake,0.33,0.39,0.35,14,reviewed,pr,pr
2020-05-04T02:26:58.286Z,-20.5142,-69.2049,93.65,4.6,mwr,,60,0.374,0.86,us,us700099k4,2020-05-13T02:39:13.949Z,"103km ESE of Iquique, Chile",earthquake,3.5,4.1,0.058,29,reviewed,us,us
2020-05-04T02:25:55.060Z,17.9458,-66.7116,7,2.46,md,17,199,0.1432,0.21,pr,pr2020125012,2020-05-08T19:25:14.300Z,"5km S of Tallaboa, Puerto Rico",earthquake,0.58,0.32,0.29,14,reviewed,pr,pr
2020-05-04T02:02:23.230Z,17.9251,-66.7271,7,3.25,md,22,193,0.1601,0.14,pr,pr2020125001,2020-05-07T22:17:13.040Z,"9km S of Tallaboa, Puerto Rico",earthquake,0.51,0.27,0.19,18,reviewed,pr,pr
2020-05-04T01:02:10.007Z,34.1053,25.6079,10,4.5,mb,,41,1.319,0.84,us,us700099jm,2020-05-12T23:46:29.040Z,"101km S of Ierapetra, Greece",earthquake,6.4,1.8,0.058,87,reviewed,us,us
2020-05-04T00:28:39.120Z,17.9476,-66.6405,6,2.99,md,21,187,0.1012,0.41,pr,pr2020125010,2020-05-08T13:23:34.936Z,"7km SSW of Ponce, Puerto Rico",earthquake,0.78,0.5,0.4,18,reviewed,pr,pr
2020-05-04T00:22:00.820Z,18.522,-65.6213,84,3.44,md,22,214,0.4009,0.25,pr,pr2020125003,2020-05-04T21:53:31.040Z,"21km NNE of Luquillo, Puerto Rico",earthquake,1.55,1.07,0.11,13,reviewed,pr,pr
2020-05-04T00:05:31.910Z,17.9371,-66.6536,6,3.14,md,22,190,0.1158,0.15,pr,pr2020125000,2020-05-04T05:10:01.484Z,"8km SSW of Ponce, Puerto Rico",earthquake,0.45,0.25,0.14,18,reviewed,pr,pr
2020-05-03T23:23:55.190Z,17.9481,-66.7226,7,3,md,21,187,0.15,0.17,pr,pr2020124074,2020-05-08T15:05:50.275Z,"5km S of Tallaboa, Puerto Rico",earthquake,0.44,0.24,0.23,13,reviewed,pr,pr
2020-05-03T23:22:01.893Z,17.3609,145.807,179.56,4,mb,,113,2.108,0.5,us,us70009cft,2020-05-09T23:37:54.040Z,"83km S of Pagan, Northern Mariana Islands",earthquake,13.3,5,0.06,74,reviewed,us,us
2020-05-03T23:02:36.610Z,18.0368,-66.7935,13,2.69,md,20,98,0.1056,0.28,pr,pr2020124073,2020-05-08T15:05:06.830Z,"1km N of Guayanilla, Puerto Rico",earthquake,0.56,0.5,0.26,12,reviewed,pr,pr
2020-05-03T22:34:56.200Z,17.9558,-66.7511,11,2.97,md,22,184,0.169,0.25,pr,pr2020124072,2020-05-08T15:03:56.850Z,"5km SW of Tallaboa, Puerto Rico",earthquake,0.57,0.5,0.14,12,reviewed,pr,pr
2020-05-03T22:30:09.420Z,17.9968,-66.7148,9,2.53,md,13,150,0.1179,0.22,pr,pr2020124071,2020-05-08T15:00:13.451Z,"0km NE of Tallaboa, Puerto Rico",earthquake,0.51,0.81,0.29,7,reviewed,pr,pr
2020-05-03T22:15:56.780Z,17.9561,-66.626,6,2.9,md,16,184,0.0889,0.26,pr,pr2020124070,2020-05-08T15:02:24.187Z,"6km SSW of Ponce, Puerto Rico",earthquake,0.59,0.35,0.18,6,reviewed,pr,pr
2020-05-03T22:07:06.554Z,-11.1457,-12.7914,10,4.6,mb,,118,3.547,0.67,us,us70009cfs,2020-05-10T22:00:03.040Z,"Ascension Island region",earthquake,7,1.9,0.114,23,reviewed,us,us
2020-05-03T21:45:40.180Z,34.2571667,-118.6113333,6.58,2.88,ml,106,25,0.04723,0.24,ci,ci38478418,2020-05-10T21:32:45.040Z,"1km W of Chatsworth, CA",earthquake,0.14,0.36,0.148,150,reviewed,ci,ci
2020-05-03T21:34:44.110Z,17.9386,-66.8445,11,2.48,md,12,204,0.0504,0.21,pr,pr2020124065,2020-05-08T09:51:28.403Z,"6km SSW of Indios, Puerto Rico",earthquake,0.84,0.98,0.44,7,reviewed,pr,pr
2020-05-03T21:13:37.155Z,-31.3783,-178.0545,35,4.6,mb,,126,2.129,0.52,us,us70009cfp,2020-05-10T21:53:57.040Z,"80km E of L'Esperance Rock, New Zealand",earthquake,11.6,2,0.152,13,reviewed,us,us
2020-05-03T20:50:42.500Z,17.9518,-66.689,6,2.94,md,17,186,0.123,0.2,pr,pr2020124069,2020-05-08T13:24:17.232Z,"5km SSE of Tallaboa, Puerto Rico",earthquake,0.52,0.28,0.27,15,reviewed,pr,pr
2020-05-03T20:35:12.220Z,17.9225,-66.7125,5,2.75,md,20,194,0.1605,0.2,pr,pr2020124064,2020-05-08T09:40:37.428Z,"8km S of Tallaboa, Puerto Rico",earthquake,0.47,0.27,0.44,19,reviewed,pr,pr
2020-05-03T20:29:33.846Z,56.4364,-156.4079,70.3,2.5,ml,,,,0.49,ak,ak0205pepzo8,2020-05-20T04:20:53.156Z,"83km NW of Chirikof Island, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2020-05-03T20:23:22.510Z,17.9193,-66.7183,5,2.65,md,19,195,0.1668,0.31,pr,pr2020124061,2020-05-08T09:40:18.836Z,"8km S of Tallaboa, Puerto Rico",earthquake,0.66,0.42,0.37,16,reviewed,pr,pr
2020-05-03T20:05:45.420Z,17.9326,-66.7173,6,2.65,md,20,191,0.1565,0.23,pr,pr2020124059,2020-05-08T04:35:09.764Z,"6km S of Tallaboa, Puerto Rico",earthquake,0.55,0.33,0.36,15,reviewed,pr,pr
2020-05-03T20:00:18.940Z,17.9381,-66.7161,6,3.6,ml,21,189,0.1518,0.18,pr,pr2020124010,2020-05-04T20:01:50.535Z,"9km S of Tallaboa, Puerto Rico",earthquake,0.54,0.32,0.09,18,reviewed,pr,pr
2020-05-03T19:40:00.340Z,17.9425,-66.6585,6,2.68,md,19,188,0.1131,0.24,pr,pr2020124057,2020-05-08T04:36:01.732Z,"8km SSW of Ponce, Puerto Rico",earthquake,0.59,0.31,0.28,17,reviewed,pr,pr
2020-05-03T19:36:55.497Z,2.8247,36.0596,10,4.9,mww,,88,0.915,0.87,us,us700099fc,2020-05-04T19:24:38.632Z,"60km ESE of Lodwar, Kenya",earthquake,5.9,1.3,0.098,10,reviewed,us,us
2020-05-03T19:17:33.270Z,33.932,-117.1046667,15.1,2.52,ml,122,13,0.05867,0.17,ci,ci38478306,2020-05-07T21:14:35.851Z,"8km SW of Calimesa, CA",earthquake,0.1,0.19,0.143,146,reviewed,ci,ci
2020-05-03T19:04:17.034Z,-17.6869,-178.8232,545.85,4.6,mb,,126,2.978,1,us,us700099f4,2020-05-03T19:21:55.040Z,"237km SE of Lambasa, Fiji",earthquake,12.9,8.5,0.033,277,reviewed,us,us
2020-05-03T18:41:51.058Z,-46.3573,165.7837,10,4.4,mb,,101,0.651,1.22,us,us70009cfk,2020-05-11T15:18:27.040Z,"171km W of Riverton, New Zealand",earthquake,6,1.9,0.149,13,reviewed,us,us
2020-05-03T17:46:05.900Z,19.1693,-67.177,6,3.39,md,24,214,0.7049,0.69,pr,pr2020124011,2020-05-04T15:48:24.437Z,"96km NNW of San Antonio, Puerto Rico",earthquake,2.23,2.31,0.12,17,reviewed,pr,pr
2020-05-03T17:31:28.312Z,13.6979,144.6878,117.11,4.9,mb,,49,0.206,0.71,us,us700099e8,2020-05-04T07:06:32.468Z,"25km NW of Dededo Village, Guam",earthquake,10.3,5.1,0.102,30,reviewed,us,us
2020-05-03T16:44:34.076Z,-21.1425,-178.2862,387.68,4.2,mb,,136,4.832,0.57,us,us70009cfr,2020-05-10T17:17:37.040Z,"69km SE of Ndoi Island, Fiji",earthquake,9.2,9.4,0.132,16,reviewed,us,us
2020-05-03T16:39:14.141Z,-7.0446,129.1847,169.35,4.5,mb,,32,2.294,0.7,us,us700099dq,2020-05-10T16:42:48.040Z,"255km WNW of Saumlaki, Indonesia",earthquake,7.7,6.8,0.093,34,reviewed,us,us
2020-05-03T16:26:16.576Z,-55.6879,-26.1968,10,4.9,mb,,82,6.089,0.64,us,us70009cfi,2020-05-10T16:40:10.040Z,"128km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.2,1.8,0.102,34,reviewed,us,us
2020-05-03T16:21:29.850Z,-25.3684,-175.4614,10,4.8,mb,,140,4.441,0.67,us,us70009cfq,2020-05-10T16:25:07.040Z,"South of Tonga",earthquake,10.2,1.9,0.322,8,reviewed,us,us
2020-05-03T16:01:27.238Z,-25.2077,-175.9965,35,4.6,mb,,121,4.374,1.08,us,us70009cfh,2020-05-10T15:29:26.040Z,"South of Tonga",earthquake,4.8,1.9,0.119,25,reviewed,us,us
2020-05-03T15:56:32.435Z,67.3182,-168.2898,7.3,3,ml,,,,0.58,ak,ak0205pbwm6u,2020-05-20T04:20:35.033Z,"132km SW of Point Hope, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-05-03T15:49:26.880Z,18.0001,-66.7841,11,2.7,md,15,154,0.0983,0.25,pr,pr2020124053,2020-05-07T18:17:28.725Z,"2km SSE of Guayanilla, Puerto Rico",earthquake,0.64,0.52,0.13,12,reviewed,pr,pr
2020-05-03T15:40:23.737Z,32.9792,85.6089,10,4.1,mb,,109,5.11,0.68,us,us70009cfg,2020-05-10T15:02:02.040Z,"154km ENE of Luring, China",earthquake,5.6,1.9,0.158,11,reviewed,us,us
2020-05-03T15:38:04.907Z,-21.1125,-176.0956,218.21,4.1,mb,,156,6.458,0.69,us,us70009cfn,2020-05-10T14:49:01.040Z,"91km W of Havelu, Tonga",earthquake,16.9,9,0.197,8,reviewed,us,us
2020-05-03T15:36:06.758Z,44.1903,-115.0836,10,2.9,ml,,71,0.266,0.94,us,us700099d9,2020-05-10T14:36:40.040Z,"72km NE of Idaho City, Idaho",earthquake,2.7,2,0.041,80,reviewed,us,us
2020-05-03T15:33:51.960Z,17.9366,-66.8846,7,2.67,md,12,196,0.163,0.25,pr,pr2020124052,2020-05-07T18:17:01.645Z,"4km SSE of Guanica, Puerto Rico",earthquake,0.74,1.38,0.13,7,reviewed,pr,pr
2020-05-03T15:25:10.693Z,-21.5198,-173.9595,10,5.1,mb,,81,4.498,0.38,us,us700099d8,2020-05-10T14:34:29.763Z,"104km ESE of `Ohonua, Tonga",earthquake,6.8,1.9,0.062,85,reviewed,us,us
2020-05-03T15:07:51.550Z,17.9471,-66.6888,6,2.65,md,16,186,0.1264,0.24,pr,pr2020124051,2020-05-07T18:16:05.530Z,"6km SSE of Tallaboa, Puerto Rico",earthquake,0.57,0.27,0.37,10,reviewed,pr,pr
2020-05-03T15:03:48.133Z,-18.059,-178.0028,598.49,4.1,mb,,125,3.768,0.45,us,us70009cff,2020-05-10T14:11:47.040Z,"296km NNE of Ndoi Island, Fiji",earthquake,11.5,6.5,0.086,37,reviewed,us,us
2020-05-03T14:52:00.290Z,17.9465,-66.7041,8,2.63,md,12,187,0.1373,0.36,pr,pr2020124049,2020-05-07T18:12:01.917Z,"5km SSE of Tallaboa, Puerto Rico",earthquake,1.06,0.95,0.2,6,reviewed,pr,pr
2020-05-03T14:42:11.986Z,39.3047,71.5304,10,4.5,mb,,47,0.277,0.89,us,us700099ct,2020-05-10T13:47:25.040Z,"7km N of Karakenja, Tajikistan",earthquake,5,1.6,0.056,92,reviewed,us,us
2020-05-03T14:39:43.550Z,17.9963,-66.7326,9,2.52,md,11,159,0.1346,0.23,pr,pr2020124048,2020-05-07T14:20:56.514Z,"1km W of Tallaboa, Puerto Rico",earthquake,0.48,0.69,0.24,6,reviewed,pr,pr
2020-05-03T14:23:47.800Z,17.9515,-66.644,5,3.03,md,16,185,0.0988,0.18,pr,pr2020124047,2020-05-07T14:20:00.778Z,"7km SSW of Ponce, Puerto Rico",earthquake,0.52,0.26,0.27,9,reviewed,pr,pr
2020-05-03T14:10:34.615Z,5.8843,-82.6764,10,4.5,mb,,152,2.59,0.6,us,us700099ch,2020-05-10T13:43:30.040Z,"238km S of Punta de Burica, Panama",earthquake,8.9,1.9,0.084,42,reviewed,us,us
2020-05-03T13:43:52.490Z,41.9798333,-112.4463333,6.62,3.08,ml,29,112,0.1758,0.15,uu,uu60383497,2020-05-10T13:21:53.040Z,"28km SW of Malad City, Idaho",earthquake,0.38,0.47,0.172,18,reviewed,uu,uu
2020-05-03T13:35:28.708Z,-22.3381,-113.5658,10,5.1,mb,,86,6.125,0.75,us,us700099c1,2020-05-10T13:20:52.787Z,"Easter Island region",earthquake,12.1,1.8,0.031,329,reviewed,us,us
2020-05-03T13:25:26.382Z,38.3148,39.0299,10,4.2,mb,,71,0.948,0.86,us,us700099bz,2020-05-10T13:18:36.040Z,"0km WNW of Doganyol, Turkey",earthquake,4.4,1.9,0.131,16,reviewed,us,us
2020-05-03T13:25:20.479Z,-21.7404,-68.639,119.07,4.2,mb,,63,0.563,0.78,us,us700099bx,2020-05-10T13:17:13.040Z,"85km NNE of Calama, Chile",earthquake,6.8,5.6,0.186,8,reviewed,us,us
2020-05-03T13:12:55.150Z,40.3165,-124.5433333,10.04,3.16,ml,21,263,0.1561,0.19,nc,nc73379725,2020-05-10T13:14:05.040Z,"22km W of Petrolia, CA",earthquake,1.37,0.86,0.159,17,reviewed,nc,nc
2020-05-03T13:12:20.950Z,19.129,-67.499,5,3.54,md,21,193,0.7448,0.46,pr,pr2020124009,2020-05-10T13:11:53.040Z,"76km NW of San Antonio, Puerto Rico",earthquake,2.06,2.11,0.11,14,reviewed,pr,pr
2020-05-03T12:40:39.800Z,18.8451667,-155.2333333,9.05,2.56,ml,49,262,0.377,0.11,hv,hv71497572,2020-05-23T06:51:57.040Z,"47km SSE of Pahala, Hawaii",earthquake,0.61,0.41,0.15,21,reviewed,hv,hv
2020-05-03T12:23:56.520Z,17.9686,-66.7298,8,2.88,md,17,181,0.1441,0.21,pr,pr2020124033,2020-05-06T20:54:09.610Z,"3km SSW of Tallaboa, Puerto Rico",earthquake,0.51,0.64,0.3,12,reviewed,pr,pr
2020-05-03T12:17:25.910Z,17.9388,-66.7245,7,3.22,md,21,189,0.1575,0.21,pr,pr2020124008,2020-05-23T06:50:03.040Z,"8km S of Tallaboa, Puerto Rico",earthquake,0.62,0.34,0.25,15,reviewed,pr,pr
2020-05-03T12:02:12.740Z,18.0036,-66.7431,12,2.57,md,15,155,0.1424,0.18,pr,pr2020124032,2020-05-06T20:53:02.260Z,"2km WNW of Tallaboa, Puerto Rico",earthquake,0.51,0.34,0.32,9,reviewed,pr,pr
2020-05-03T12:01:12.567Z,31.1453,128.888,10,5,mww,,83,1.387,1.1,us,us700099bi,2020-05-23T09:30:06.085Z,"136 km W of Makurazaki, Japan",earthquake,3.6,1.8,0.098,10,reviewed,us,us
2020-05-03T11:54:24.575Z,31.404,128.8393,10,5.9,mww,,22,1.382,0.46,us,us700099b2,2020-05-23T09:29:03.328Z,"139 km WSW of Kushikino, Japan",earthquake,6.1,1.8,0.053,34,reviewed,us,us
2020-05-03T11:48:21.191Z,44.2023,-115.0839,10,3.1,ml,,36,0.269,0.89,us,us700099ay,2020-05-23T06:47:56.040Z,"11 km W of Stanley, Idaho",earthquake,2.9,2,0.039,86,reviewed,us,us
2020-05-03T11:23:00.750Z,18.8551,-67.6876,11,3.39,md,22,180,0.5147,0.69,pr,pr2020124028,2020-05-23T06:44:11.040Z,"80km NW of San Antonio, Puerto Rico",earthquake,2.12,3.05,0.19,14,reviewed,pr,pr
2020-05-03T11:17:03.080Z,18.8795,-67.6888,4,3.46,md,23,176,0.5376,0.47,pr,pr2020124025,2020-05-23T06:39:16.040Z,"73km NW of San Antonio, Puerto Rico",earthquake,1.36,1.06,0.11,10,reviewed,pr,pr
2020-05-03T11:09:45.450Z,18.8625,-67.6911,5,3.46,md,20,176,0.5229,0.46,pr,pr2020124022,2020-05-23T07:02:22.040Z,"74km NW of Aguadilla, Puerto Rico",earthquake,1.44,1.2,0.11,12,reviewed,pr,pr
2020-05-03T10:44:18.510Z,19.076,-67.5203,6,4,ml,25,191,0.6928,0.65,pr,pr2020124007,2020-05-23T06:33:44.317Z,"71km NW of San Antonio, Puerto Rico",earthquake,2.73,2.92,0.13,21,reviewed,pr,pr
2020-05-03T10:36:49.330Z,18.8405,-155.229,10.08,2.83,ml,54,262,0.3831,0.12,hv,hv71497472,2020-05-23T06:29:13.040Z,"40km SE of Pahala, Hawaii",earthquake,0.68,0.58,0.135,29,reviewed,hv,hv
2020-05-03T10:25:06.280Z,17.9371,-66.7168,7,3.25,md,21,189,0.153,0.12,pr,pr2020124005,2020-05-23T06:25:48.040Z,"7km SSE of Tallaboa, Puerto Rico",earthquake,0.39,0.22,0.14,18,reviewed,pr,pr
2020-05-03T10:19:24.720Z,34.262,-118.6093333,6.35,3.12,ml,126,24,0.04384,0.26,ci,ci38477842,2020-05-23T06:24:37.040Z,"1km NW of Chatsworth, CA",earthquake,0.16,0.39,0.14,189,reviewed,ci,ci
2020-05-03T10:06:35.870Z,39.593,-121.9361667,19.36,2.64,md,29,47,0.2205,0.1,nc,nc73379665,2020-05-23T06:23:08.040Z,"13km WSW of Durham, CA",earthquake,0.26,0.56,0.322,55,reviewed,nc,nc
2020-05-03T09:39:42.530Z,17.9428,-66.9105,13,2.58,md,21,201,0.045,0.14,pr,pr2020124006,2020-05-23T06:20:42.040Z,"8km S of Guanica, Puerto Rico",earthquake,0.55,0.29,0.47,17,reviewed,pr,pr
2020-05-03T09:31:22.950Z,17.9588,-66.7345,10,2.55,md,14,184,0.1533,0.21,pr,pr2020124030,2020-05-06T18:43:52.889Z,"4km SSW of Tallaboa, Puerto Rico",earthquake,0.61,0.49,0.28,10,reviewed,pr,pr
2020-05-03T08:57:18.180Z,17.9773,-66.7125,9,2.77,md,16,178,0.1248,0.13,pr,pr2020124024,2020-05-06T16:40:52.919Z,"1km SSE of Tallaboa, Puerto Rico",earthquake,0.28,0.3,0.28,13,reviewed,pr,pr
2020-05-03T08:38:28.960Z,17.9496,-66.6665,5,3.01,md,16,186,0.111,0.41,pr,pr2020124014,2020-05-06T14:29:11.230Z,"7km SE of Tallaboa, Puerto Rico",earthquake,0.82,1.01,0.28,10,reviewed,pr,pr
2020-05-03T08:33:21.380Z,17.9596,-66.7551,9,2.69,md,20,184,0.1251,0.18,pr,pr2020124012,2020-05-06T14:27:23.286Z,"5km SW of Tallaboa, Puerto Rico",earthquake,0.46,0.56,0.38,14,reviewed,pr,pr
2020-05-03T08:30:56.602Z,60.0472,-141.6307,3.4,2.6,ml,,,,0.76,ak,ak0205p7l1x8,2020-05-29T12:23:46.040Z,"42km E of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-05-03T08:22:16.600Z,17.9425,-66.9093,12,3.4,md,22,201,0.0444,0.14,pr,pr2020124003,2020-05-29T12:25:04.040Z,"4km S of Guanica, Puerto Rico",earthquake,0.56,0.4,0.18,20,reviewed,pr,pr
2020-05-03T08:18:46.060Z,17.9686,-66.907,12,2.6,md,14,184,0.1372,0.28,pr,pr2020124043,2020-05-07T12:28:14.720Z,"0km SSE of Guanica, Puerto Rico",earthquake,0.78,0.93,0.08,10,reviewed,pr,pr
2020-05-03T08:12:10.720Z,17.9473,-66.907,11,3.66,md,22,192,0.0393,0.16,pr,pr2020124002,2020-05-29T12:30:01.747Z,"0km SW of Guanica, Puerto Rico",earthquake,0.38,0.51,0.1,10,reviewed,pr,pr
2020-05-03T08:11:31.165Z,56.0865,-149.3026,10,3.1,ml,,207,2.474,0.67,us,us700099ea,2020-05-29T12:44:53.040Z,"248 km SE of Chiniak, Alaska",earthquake,7.9,2,0.053,46,reviewed,us,us
2020-05-03T07:52:08.570Z,17.9788,-66.7311,9,2.66,md,16,178,0.1403,0.21,pr,pr2020124044,2020-05-07T12:29:20.344Z,"2km SW of Tallaboa, Puerto Rico",earthquake,0.42,0.51,0.28,11,reviewed,pr,pr
2020-05-03T07:18:32.380Z,17.9858,-66.706,10,2.74,md,14,166,0.1149,0.18,pr,pr2020124042,2020-05-07T12:27:31.400Z,"1km SE of Tallaboa, Puerto Rico",earthquake,0.35,0.32,0.32,11,reviewed,pr,pr
2020-05-03T07:06:44.989Z,-6.2241,104.6959,46.99,5,mww,,57,2.535,0.88,us,us7000997z,2020-05-29T12:17:17.870Z,"107 km SW of Bandar Lampung, Indonesia",earthquake,6.1,4.6,0.098,10,reviewed,us,us
2020-05-03T06:58:14.230Z,17.9783,-66.7318,10,2.67,md,17,178,0.1412,0.21,pr,pr2020124041,2020-05-07T12:26:27.464Z,"2km SW of Tallaboa, Puerto Rico",earthquake,0.51,0.47,0.31,11,reviewed,pr,pr
2020-05-03T06:56:30.750Z,18.0153,-66.7358,13,2.48,md,13,142,0.1324,0.24,pr,pr2020124040,2020-05-07T12:26:06.904Z,"3km NW of Tallaboa, Puerto Rico",earthquake,0.61,0.35,0.27,11,reviewed,pr,pr
2020-05-03T06:45:02.684Z,-27.3812,-176.5357,35,4.2,mb,,209,10.812,0.24,us,us70009cf6,2020-05-29T11:28:44.040Z,"688 km SSW of Ohonua, Tonga",earthquake,11.2,2,0.167,12,reviewed,us,us
2020-05-03T06:38:34.407Z,34.0895,25.9961,10,4.1,mb,,127,1.503,1.12,us,us7000997s,2020-05-29T10:56:31.040Z,"104 km SSE of Ierápetra, Greece",earthquake,7.4,1.9,0.103,26,reviewed,us,us
